tweet_id,createdAt,context,consensus_target,consensus_sentiment,target_type,target_token,starting_price,ending_price,pct_change,time_elapsed,error_type
1857268923592229099,2024-11-15 03:46:32+00:00,"@frankdegods: i don't understand why SOL can't just follow ETH price action in 2021 exactly? normies don't need to know about circulating supply and shit SOL to $4,700",$SOL,bullish,token,solana,209.3680513303875,214.54,2.470266421618957,80,
1857268182790128059,2024-11-15 03:43:35+00:00,@frankdegods: in 2021 it was all about the ETH whales in 2025 it will be all about the SOL whales,$ETH,bearish,token,ethereum,3059.812296932496,2755.92,-9.93173003576566,80,
1856945257608364469,2024-11-14 06:20:24+00:00,"@frankdegods: Top isn't in when Coinbase is #1 on App Store, it'll be when Phantom is @TomDwan: This seems like a good hot take @frankdegods: might be my best tweet",@phantom,bullish,token,phantom-protocol,5.749050948240912e-05,5.628e-05,-2.1055814138845106,81,
1856944672599326735,2024-11-14 06:18:04+00:00,"@frankdegods: Top isn't in when Coinbase is #1 on App Store, it'll be when Phantom is",@phantom,bullish,token,phantom-protocol,5.749050948240912e-05,5.628e-05,-2.1055814138845106,81,
1856900106789740572,2024-11-14 03:20:59+00:00,"@frankdegods: I don't even care if I'm top blasting, I'm buying more Shoggoth here. @frankdegods: It's the best story in crypto",$SHOG,bullish,token,shoggoth,0.040352092141386,0.0097003,-75.96084989593103,81,
1856899940762435809,2024-11-14 03:20:20+00:00,"@frankdegods: I don't even care if I'm top blasting, I'm buying more Shoggoth here.",$SHOG,bullish,token,shoggoth,0.040352092141386,0.0097003,-75.96084989593103,81,
1856197164734554366,2024-11-12 04:47:45+00:00,@frankdegods: Normies boutta be saying $DOGE to $10 😂,$DOGE,bullish,token,dogecoin,0.3481343585216676,0.279524,-19.70801124399716,83,
1856196411584303592,2024-11-12 04:44:45+00:00,@frankdegods: DOGE might actually hit a dollar 💀,$DOGE,bullish,token,dogecoin,0.3481343585216676,0.279524,-19.70801124399716,83,
1856194174229385227,2024-11-12 04:35:52+00:00,@frankdegods: solana is unironically going to $4900 this cycle @thegodadot: frank what are ur sources @frankdegods: common sense,$SOL,bullish,token,solana,222.64379026281208,214.54,-3.639800711821447,83,
1856189586956808430,2024-11-12 04:17:38+00:00,@frankdegods: solana is unironically going to $4900 this cycle,$SOL,bullish,token,solana,222.64379026281208,214.54,-3.639800711821447,83,
1856181752336666744,2024-11-12 03:46:30+00:00,"@frankdegods: im not selling bitcoin for less than at least $250,000",$BTC,bullish,token,bitcoin,88637.42000322911,101147.0,14.113204103092302,83,
1856181591602499991,2024-11-12 03:45:52+00:00,@frankdegods: 1 Bitcoin for 100k sounds about right,$BTC,bullish,token,bitcoin,88637.42000322911,101147.0,14.113204103092302,83,
1855910748804751566,2024-11-11 09:49:38+00:00,@frankdegods: There's also a good chance that Binance doesn't list anything for a while and PNUT &amp; ACT are the ones that get all the attention,$PNUT,bullish,token,peanut-the-squirrel,0.1119658096929642,0.188694,68.528232428669,84,
1855852238230413330,2024-11-11 05:57:08+00:00,@frankdegods: binance &amp; coinbase are going to send ai to stratosphere people love investing in technology,AI,bullish,token,ai-network,0.0079709347156219,0.00753285,-5.496026893350444,84,
1855797538755912181,2024-11-11 02:19:46+00:00,@DeeZe: Frank told us to buy zerebro and we didn’t and now it’s up like 6900000% https://t.co/VLex593pji @frankdegods: higher for longer https://t.co/AksLTRYvEn,$ZEREBRO,bullish,token,zerebro,0.0917455796161372,0.065521,-28.584025220463644,84,
1855109993730601095,2024-11-09 04:47:43+00:00,"@himgajria: Zerebro to $1B, Frank. https://t.co/bkvAL0WOV1 @frankdegods: 100B raise. the. target.",$ZEREBRO,bullish,token,zerebro,0.061068372499428,0.065521,7.291216907104616,86,
1855025051222913480,2024-11-08 23:10:11+00:00,@notthreadguy: founder of @0xzerebro coming on stream today @frankdegods: @0xzerebro we need to get zerebro on the next one @jyu_eth @visualizoor: @notthreadguy @0xzerebro @jyu_eth you still in bro? @frankdegods: @notthreadguy @0xzerebro @jyu_eth my biggest conviction play since like 2M,@none,bullish,token,astroelon,,,,86,price_lookup
1854295241945424024,2024-11-06 22:50:11+00:00,@frankdegods: I actually think there will be an AI bot that will out perform the market this cycle. I want this so badly.,AI,bullish,token,ai-network,0.0078205662419571,0.00753285,-3.6789694384732994,88,
1854118057368564063,2024-11-06 11:06:07+00:00,@DonaldJTrumpJr: Show me the memes!!! It’s my second all nighter in a row and I’m too tired to search for them. Send them below!!! 🇺🇸🇺🇸🇺🇸 This is going to be glorious. 😉 @TomDwan: https://t.co/sKIxrMI0DC @frankdegods: @DonaldJTrumpJr bullish as fuck,Memes,bullish,category,meme-token,0.279498,0.279498,0.0,89,
1854090115913498896,2024-11-06 09:15:05+00:00,@frankdegods: Trump winning will be remembered as the moment that ushered in the Golden Bull Run of the 2020's.,$BTC,bullish,token,bitcoin,69335.42553133758,101147.0,45.880694067831925,89,
1854049048820404607,2024-11-06 06:31:54+00:00,"@frankdegods: Solana could completely take over the world now @stupid_shuri: bro you left and comeback. stop grifting asshole. this same time of year you are contemplating to leave solana for ETH @frankdegods: Yes. I learned my lesson very clearly &amp; very publicly. Leaving &amp; coming back made me truly appreciate Solana. I understand there will always be criticism for that, but I can't change people's minds. I know that I love Solana &amp; want to continue to help grow it in anyway I can.",$SOL,bullish,token,solana,166.51143603878933,214.54,28.844003213101992,89,
1854047884284440743,2024-11-06 06:27:16+00:00,@frankdegods: Solana could completely take over the world now,$SOL,bullish,token,solana,166.51143603878933,214.54,28.844003213101992,89,
1854047602888638527,2024-11-06 06:26:09+00:00,@frankdegods: Solana going to $10K,$SOL,bullish,token,solana,166.51143603878933,214.54,28.844003213101992,89,
1853894311168905663,2024-11-05 20:17:02+00:00,@frankdegods: 99.9% of tickers made today will go to zero @frankdegods: after i sell tho pls,Memes,bearish,category,meme-token,0.279498,0.279498,0.0,89,
1853894264825999810,2024-11-05 20:16:51+00:00,@frankdegods: 99.9% of tickers made today will go to zero,Memes,bearish,category,meme-token,0.279498,0.279498,0.0,89,
1853310630389764569,2024-11-04 05:37:41+00:00,@frankdegods: down a cool $50k lol @frankdegods: all good will hit pump fun $8k mcaps right after this,$PUMP,bullish,token,pumpbtc,68750.75786887362,96887.0,40.92499196123748,91,
1852971582395724274,2024-11-03 07:10:26+00:00,"@frankdegods: the p&amp;l screenshots on the timeline the election in a few days trump the favorite to win everyone euphoric yeah, this is the bottom",$BTC,bullish,token,bitcoin,69299.16036699413,101147.0,45.957035358504,92,
1852806174191554938,2024-11-02 20:13:10+00:00,@frankdegods: the rotation back to [my bags] will be biblical,$HYPE,bullish,token,hyperliquid,,,,92,price_lookup
1852670827226861950,2024-11-02 11:15:20+00:00,[This post is unavailable] @frankdegods: @shawmakesmagic this is unironically my bull thesis on crypto industry right now we're all seeing the inklings of this right now,No target found,No target found,unknown,no target found,,,,92,unknown_target
1852198001290186970,2024-11-01 03:56:30+00:00,@frankdegods: they are tokenizing github repos this is going to be absolutely fucking massive.,RWA,bullish,category,real-world-assets,,,,94,price_lookup
1851857183664660574,2024-10-31 05:22:13+00:00,@frankdegods: ai16z was like the local top for recent ai meta consolidating and much higher @frankdegods: also i hold a lot of ai6z my wallet is public so no shade ripping to 100m that was intense cool down was inevitable but not over,$AI16Z,bullish,token,ai16z,0.024614094022319,0.429592,1645.3090071503923,95,
1851856719766245414,2024-10-31 05:20:22+00:00,@frankdegods: ai16z was like the local top for recent ai meta consolidating and much higher,AI,bullish,token,ai-network,0.0080143270200435,0.00753285,-6.007703689148335,95,
1851311282546151671,2024-10-29 17:13:00+00:00,@frankdegods: i think we're in a bull market,Crypto,bullish,token,crypto-trading-fund,0.8193965479258735,0.901012,9.960433965790871,96,
1851294316787909088,2024-10-29 16:05:35+00:00,@isnortline: Dam y’all killed the project @frankdegods with the beef @frankdegods: @idrawline bullish shakeout 🤷‍♂️,@none,bullish,token,astroelon,4.1598342061066126e-10,2.34161e-10,-43.70905464062654,96,
1851282751674007678,2024-10-29 15:19:37+00:00,"@frankdegods: i say this in the most genuine way just start paying attention to this stuff this was just from the last 24 hours no kol'ing, no tweeting, just hunting new pairs you don't even need to risk a lot to make a lot no-brainer https://t.co/wwO9D7K1OV @0xCre: How is $degod going @frankdegods: to the moon 🙏",$DEGOD,bullish,token,degod,0.003964864123043897,0.00274473,-30.773668029440028,96,
1851151458525208675,2024-10-29 06:37:55+00:00,"@0xKeraunos: I think $slop has bottomed, ceiling is a lot higher than downside from here imo. Most active AI agent on the market, and the most CT friendly with the memes. It is the best shiller in the game, I'm in from 2.5. @frankdegods: agreed",$SLOP,bullish,token,slop,0.0032844748342787,0.00043054,-86.89166391209243,97,
1851052518635188376,2024-10-29 00:04:45+00:00,@metaversejoji: is $nova still a cult? @metaversejoji: bro you just nuked the bottom @frankdegods: i also jeeted sol at the bottom so very bullish,$SOL,bullish,token,solana,178.14045831001073,214.41,20.36008104732213,97,
1850787131569983726,2024-10-28 06:30:12+00:00,@frankdegods: IT IS ETH 2021 SEASON AND IT IS HAPPENING ON SOLANA RIGHT NOW ACT ACCORDINGLY AND LOCK IN,$ETH,bullish,token,ethereum,2505.502947138879,2756.26,10.008252161406135,98,
1850431476871090486,2024-10-27 06:56:58+00:00,"@frankdegods: I'm not buying memecoins, I'm investing in AI agents",AI,bullish,token,ai-network,0.009227975694014,0.00753285,-18.369420880828773,99,
1849941349971226700,2024-10-25 22:29:22+00:00,"@BrynDavis: Been studying meme coin culture for over a year. The game is evolving fast. Everyone's trying to build community differently. What @frankdegods and @DeGodsNFT are doing with Deskinz feels like a step in the right direction. In the end, cults win. Expand your cult. 🧵👇🏼 @frankdegods: @DeGodsNFT @nurorealm @sols7reetbets @HaryDegods @vicky_dyor @foreseon_ @Limitlesss_vic @DemauxSOL @HLLWNx @_JC_DeFi it might be labeled retarded today but in the future i believe every single step we've taken this year will appear obvious in hindsight",@degodsnft,bullish,unknown,degodsnft,,,,99,unknown_target
1849304860853743809,2024-10-24 04:20:11+00:00,"@frankdegods: i might risk losing my edge by sharing but fuck it it’s basically the dev/gimmick meta in the low-caps right now people are looking for ideas that capture their imagination. something that could be big or is already tied to something big. it reminds me of the era of mysterious gimmick nft mints on eth in '21 think of goat (terminal of truth) like art blocks there was a time where anything associated with art blocks would mint out and 5x instantly at the time everyone was in consensus that ""art blocks prints"" so everyone traded accordinlgy. same thing applies to anything related to GOAT lore rn (fart, scoop, etc) with the rest of the runners, there's almost always some tech moat or big names (marc andressen, open ai, claude, etc) attached to them. either they have some cool tech (that no one else does) or they are attached to powerful/influential people in AI/big tech world how do you find them? the good news is that this is probably the least edge the ""cabal"" has in a while. of course they will eventually figure it out though. the bad news is... it's random. for me, i just keep notis on for new graduated pairs. if they look interesting then i click in and quickly try to understand if it fits in the categories above. if yes, then i click in. it's how i found wotf, slop, shoggoth, fun, ant, and a ton more this week. it's also how i keep falling for farms too. you can get scammed a thousand times if you aren't staying sharp. i'll try to document this stuff more but there's no easy answer. the best thing you can do is stay open minded, keep bet sizing small (so you don't go broke) and keep clicking. godspeed. hope this is the start of the bull market we all want to see. it's definitely starting to feel like it. @TCassadaddy: Can $DeGod be this? @frankdegods: $DEGOD will have it's day. We have one of the best communities on the internet. I'm working on it for the rest of my life. Everything I do is for DeGods one way or another. I believe DeGods will win in the long term. But in February, it became apparent to me that memecoins were going to become even more massive than people thought they could be. When I first started speaking on this, I received a lot of backlash. I asked myself, ""What is the right thing to do?"" 1. Should I keep my mouth shut & just shill DeGods all day? 2. Be vocal that memecoins are going to become the biggest thing in the industry. I decided on #2 because I just couldn't be dishonest to the people that follow me. No, I don't believe NFTs will have this biblical run bigger than 2021. But I'm in the position I'm in. I'm Frank, founder of DeGods NFT project. So, how do we win? I don't have all the answers. I'm figuring it out together with all of you guys. I don't know & I have never pretended like I do. But what I do know is that right now, de/cap (our alpha chat) is one of the best performing groups in the game. I know that our community is growing larger every day. I know that the story is not over. Maybe the path for DeGods looks different than what is cool or accepted on crypto twitter. My approach has been controversial all 2024, but it all comes from keeping it 100% real with the people I care about. My community. Fucking DeGods. I stand by my approach. I believe we will win. Godspeed. @supremebeme: @TCassadaddy dca degod @frankdegods: @TCassadaddy dca degod",$DEGOD,bullish,token,degod,0.003879442671622413,0.00274473,-29.24937336805308,102,
1849302906400280782,2024-10-24 04:12:25+00:00,"@frankdegods: i might risk losing my edge by sharing but fuck it it’s basically the dev/gimmick meta in the low-caps right now people are looking for ideas that capture their imagination. something that could be big or is already tied to something big. it reminds me of the era of mysterious gimmick nft mints on eth in '21 think of goat (terminal of truth) like art blocks there was a time where anything associated with art blocks would mint out and 5x instantly at the time everyone was in consensus that ""art blocks prints"" so everyone traded accordinlgy. same thing applies to anything related to GOAT lore rn (fart, scoop, etc) with the rest of the runners, there's almost always some tech moat or big names (marc andressen, open ai, claude, etc) attached to them. either they have some cool tech (that no one else does) or they are attached to powerful/influential people in AI/big tech world how do you find them? the good news is that this is probably the least edge the ""cabal"" has in a while. of course they will eventually figure it out though. the bad news is... it's random. for me, i just keep notis on for new graduated pairs. if they look interesting then i click in and quickly try to understand if it fits in the categories above. if yes, then i click in. it's how i found wotf, slop, shoggoth, fun, ant, and a ton more this week. it's also how i keep falling for farms too. you can get scammed a thousand times if you aren't staying sharp. i'll try to document this stuff more but there's no easy answer. the best thing you can do is stay open minded, keep bet sizing small (so you don't go broke) and keep clicking. godspeed. hope this is the start of the bull market we all want to see. it's definitely starting to feel like it. @TCassadaddy: Can $DeGod be this? @frankdegods: $DEGOD will have it's day. We have one of the best communities on the internet. I'm working on it for the rest of my life. Everything I do is for DeGods one way or another. I believe DeGods will win in the long term. But in February, it became apparent to me that memecoins…",$DEGOD,bullish,token,degod,0.003879442671622413,0.00274473,-29.24937336805308,102,
1849229689585324503,2024-10-23 23:21:29+00:00,@frankdegods: the ceiling for ai memecoins is nvidia,$NVDA,bullish,token,nvidia-tokenized-stock-defichain,11.019559430617612,5.47,-50.36099188501383,102,
1849193562610561499,2024-10-23 20:57:56+00:00,@frankdegods: imagine sam altman starts bull posting the best gpt-based coins,AI,bullish,token,ai-network,0.0093358309611542,0.00753285,-19.312485076651072,102,
1848615117178503667,2024-10-22 06:39:24+00:00,@frankdegods: i don't know about the macro bull market but there is a bull market happening right now and it is happening in the solana trenches and it is happening with ai memecoins that's all i can fucking say lock in figure it out @SCHIZO_FREQ: Ras and OG told me good things about your den lately @frankdegods: 4PF,$SOL,bullish,token,solana,166.37603410566598,214.41,28.870724171624072,104,
1848614577744777476,2024-10-22 06:37:15+00:00,"@frankdegods: i don't know about the macro bull market but there is a bull market happening right now and it is happening in the solana trenches and it is happening with ai memecoins that's all i can fucking say lock in figure it out @100tGold: Have you add any your list ? @frankdegods: not yet, a lot of horses in the race",$SOL,bullish,token,solana,166.37603410566598,214.41,28.870724171624072,104,
1848614216783016153,2024-10-22 06:35:49+00:00,@frankdegods: i don't know about the macro bull market but there is a bull market happening right now and it is happening in the solana trenches and it is happening with ai memecoins that's all i can fucking say lock in figure it out,$SOL,bullish,token,solana,166.37603410566598,214.41,28.870724171624072,104,
1848613600731987968,2024-10-22 06:33:22+00:00,"@frankdegods: Biggest difference between AI/lore coins vs schizo/cute coins is the amount of subjectivity involved. It's faster to form consensus when the reasoning is based on facts/logic. It's a different form of speculation but easier to agree what's bullish & what's not. You're not debating which dog is cuter. Regardless, it's becoming increasingly clear that we're going to run back ETH 21 but it's going to be better because it's on Solana. @3xchnces: Spot on, seems like the space is evolving to tangibility. Once real devs start playing the game we will start to see billion dollar market caps @frankdegods: Beautiful way to articulate it.",AI,bullish,token,ai-network,0.009425329180714,0.00753285,-20.078653428746232,104,
1848550666588819821,2024-10-22 02:23:17+00:00,@terminal_of_fun: sold 2.5% of the $fun supply &gt; note: marketing purposes @frankdegods: might be bullish @cedosalah: @terminal_of_fun @inversebrah the AIs are 1 clipping 625 sol on us @frankdegods: @terminal_of_fun @inversebrah get me in 😭,$FUN,bullish,token,agentfun-ai,,,,104,price_lookup
1848550075649151174,2024-10-22 02:20:57+00:00,@terminal_of_fun: sold 2.5% of the $fun supply &gt; note: marketing purposes @frankdegods: might be bullish,$FUN,bullish,token,agentfun-ai,,,,104,price_lookup
1848548780401987827,2024-10-22 02:15:48+00:00,@terminal_of_fun: bought $NIGGAI for 2.0 SOL &gt; 6J2cEW7MuawwTnSCx5YEcpSTHPnfCeNKqctntecSS4Xq &gt; wallet balance: 30.14 @frankdegods: fuck this is gonna go insane,$NIGGAI,bullish,unknown,niggai,,,,104,unknown_target
1848548263365837173,2024-10-22 02:13:45+00:00,@frankdegods: AI will be a multi-trillion dollar industry this is the DOGE of AI https://t.co/zzXv2nAZmW,AI,bullish,token,ai-network,0.009425329180714,0.00753285,-20.078653428746232,104,
1848517201210314855,2024-10-22 00:10:19+00:00,"@thenussigen: imagine if you were nussi, can you do what i do? what would you do? https://t.co/LoGR4UdyQQ @frankdegods: 1000x $nussi",$NUSSI,bullish,unknown,nussi,,,,104,unknown_target
1848505445092151326,2024-10-21 23:23:36+00:00,"@frankdegods: SOL 24 reminds me of ETH 20 SOL 25 going to be like ETH 21 Renaissance of new ideas, builders and biblical runs.",$SOL,bullish,token,solana,166.573580832598,214.41,28.71789087338905,104,
1848456389544579395,2024-10-21 20:08:40+00:00,@frankdegods: the moment that started it all https://t.co/9j6aZcIKEG @yoitsnoodle: huge fucking W congrats bro @frankdegods: AI meta just getting started imo,AI,bullish,token,ai-network,0.009189632697591,0.00753285,-18.02882391616513,104,
1848271513939525989,2024-10-21 07:54:02+00:00,@frankdegods: crypto twitter &amp; AI twitter are both technically subsects of tech twitter crypto x AI cross over will lead to the next boom of talent entering crypto that's the onchain bull market thesis,No target found,No target found,unknown,no target found,,,,104,unknown_target
1848270032842731691,2024-10-21 07:48:09+00:00,@frankdegods: most interesting insight from this week i think AI &amp; crypto will continue to cross over because finally there is a way to monetize non big-tech LLMs it's called pump fun,$PUMP,bullish,token,pumpbtc,68633.76881922752,96887.0,41.16520434013734,105,
1848269233982996808,2024-10-21 07:44:59+00:00,@frankdegods: people are going to buy ai memecoins because of their personalities not because they're AI,$AI,bullish,token,ai-network,0.009189632697591,0.00753285,-18.02882391616513,105,
1848265352968355958,2024-10-21 07:29:33+00:00,"@MINHxDYNASTY: if i buy now, will it just be slop[py] 2nds? @frankdegods: zoom out @MINHxDYNASTY: y r you bullish on this on franky? wasted time watching football, outta loop @frankdegods: slop has no top",$SLOP,bullish,token,slop,,,,105,price_lookup
1845923016972423479,2024-10-14 20:21:57+00:00,@frankdegods: i wake up and all of a sudden rasmr dropping a pump fun 😭 @rasmr_eth: it's going to 0 @frankdegods: no https://t.co/WAeVhRixEs,$PUMP,bullish,token,pumpbtc,62620.43309736892,96887.0,54.72106340968573,111,
1845311764235419963,2024-10-13 03:53:03+00:00,@frankdegods: I have literally 0 beef with Retardio Generational run this whole fucking year 🔥,$HYPE,bullish,token,hyperliquid,,,,113,price_lookup
1843146775907229949,2024-10-07 04:30:10+00:00,@frankdegods: $3K -&gt; $50K s/o @ccpgaming_eth https://t.co/hRR5vNjnNm,$BTC,bullish,token,bitcoin,62811.79972811266,101163.0,61.05731795282806,119,
1842123859744452624,2024-10-04 08:45:27+00:00,@frankdegods: eigen finna onboard the masses 🔥🔥🔥,@eigen,bullish,token,eigenlayer,3.3409603679942035,2.08,-37.742452142622696,122,
1841707241453371440,2024-10-03 05:09:58+00:00,@frankdegods: $1 OF $DEGOD TO 5000 BLESSED INDIVIDUALS ON MOONSHOT,$DEGOD,bullish,token,degod,0.004149125257311525,0.00274473,-33.84798409825593,123,
1841151285640249611,2024-10-01 16:20:48+00:00,"@frankdegods: ""Why is DeGods down?"" they keep doin shit 🤦‍♂️ about to turn into ""Why is DeGods up?"" they keep doin shit 👏",$DUST,bullish,token,dust-protocol,0.1576348481012148,0.101772,-35.43813361963352,124,
1840943157342847070,2024-10-01 02:33:46+00:00,@degodnews: BREAKING: DEMAP WEBSITE HAS CRASHED https://t.co/CrSrXSIVSK @frankdegods: bullish,@demap,bullish,unknown,demap,,,,124,unknown_target
1840928397213786227,2024-10-01 01:35:07+00:00,@degodnews: BREAKING: DEGODS JUST CROSSED 2300 MEMBERS IN THE TELEGRAM 🚀 https://t.co/7gu1pj8Jrz @frankdegods: add a zero to that (soon),@degods,bullish,unknown,degods,,,,124,unknown_target
1839324463542014401,2024-09-26 15:21:39+00:00,@frankdegods: imagine still being PVP 😂 in the golden bull run of the century 😂😂😂,BTC,bullish,token,bitcoin,63151.89959401337,101163.0,60.18995572635155,129,
1835863945128931763,2024-09-17 02:10:47+00:00,@frankdegods: Your most game theory optimal strategy is to start DCA’ing now. You can not kill DeGods.,$DUST,bullish,token,dust-protocol,0.2445727526442195,0.101772,-58.3878421043705,139,
1835531639373566163,2024-09-16 04:10:20+00:00,@DeGodsNFT: $degod is now on the @JupiterExchange strict list 🚀 https://t.co/yKzyTYRghA @frankdegods: @JupiterExchange oh this one gonna send eh,$DEGOD,bullish,token,degod,0.006486851209997039,0.00274473,-57.687791639647415,140,
1834010573140623712,2024-09-11 23:26:09+00:00,@frankdegods: the single highest r/r contrarian bet available right now is degods.,$DUST,bullish,token,dust-protocol,0.2344420291083449,0.101772,-56.58969495057256,144,
1833244060443939161,2024-09-09 20:40:18+00:00,[This post is unavailable] @frankdegods: @sheloveslarge only way i be crashing is up,$HYPE,bullish,token,hyperliquid,,,,146,price_lookup
1833224195763016033,2024-09-09 19:21:22+00:00,@frankdegods: i have been liking bitcoin is a magnet to 100k tweets for 4 years straight. this is the one though chat,$BTC,bullish,token,bitcoin,54792.40755768575,101163.0,84.62959469976754,146,
1831839553835168135,2024-09-05 23:39:18+00:00,@jxnwa: Markets down so focusing on betting https://t.co/ZrmoLt4vvO @frankdegods: higher &amp; bigger,No target found,No target found,unknown,no target found,,,,146,unknown_target
1829351897754722428,2024-08-30 02:54:14+00:00,@frankdegods: THE NEXT CANDLE WILL BE GODLY DEGODCANDLE,$DEGOD,bullish,token,degod,,,,157,price_lookup
1828977210914644017,2024-08-29 02:05:22+00:00,@spencer: SEC Wells notice to @opensea is bullish in the long run. The US always needed at some point to decide in court if NFTs are securities. Art and collectibles industry must rally behind NFTs because the decision will have splash impact. @frankdegods: @opensea NFTs will rip when the SEC loses.,$OPEN,bullish,token,edu-coin,0.5846415744963979,0.330567,-43.45817772457495,158,
1828258696251744704,2024-08-27 02:30:15+00:00,@frankdegods: if i'm not on this app bull posting my fucking brains out that means i'm either sleeping or cooking up something fresh for the next leg of this generational run 🗣️🗣️🗣️,No target found,No target found,unknown,no target found,,,,158,unknown_target
1827994188866052236,2024-08-26 08:59:11+00:00,"@frankdegods: if Vitalik was bull posting Ethereum every day, eth would pump",$ETH,bullish,token,ethereum,2745.164671605207,2756.13,0.3994415529317361,161,
1827896897459339684,2024-08-26 02:32:35+00:00,[This post is unavailable] @frankdegods: @bitcoinpanda69 the incoming solana wealth effect is going to change everything,$SOL,bullish,token,solana,158.63304408954454,214.4,35.154690645018675,161,
1827852420267028643,2024-08-25 23:35:51+00:00,"@frankdegods: Every weekend DeGods hold the line &amp; rip higher throughout the week for the last 3 weeks in a row, let’s see what happens in week 4!",$DUST,bullish,token,dust-protocol,0.3299476378208324,0.101772,-69.15510573975861,161,
1827665413880328703,2024-08-25 11:12:45+00:00,@frankdegods: degods could one day get to 3.33% of solana marketcap,$SOL,bullish,token,solana,160.64024093840217,214.4,33.46593527720873,162,
1827664368470761927,2024-08-25 11:08:36+00:00,@frankdegods: What could DeGods be? @pastagotsauce: the face of solana @frankdegods: imagine if degods could one day get to 3.33% of solana marketcap,$SOL,bullish,token,solana,160.64024093840217,214.4,33.46593527720873,162,
1827174335062426111,2024-08-24 02:41:23+00:00,@frankdegods: market cap &gt; floor price everyone will catch up 🌊,NFTs,bullish,category,non-fungible-tokens-nft,4.98,4.98,0.0,163,
1826907212234752287,2024-08-23 08:59:56+00:00,@frankdegods: Solana hitting $3500 will be the greatest wealth effect since Ethereum by orders of magnitude,$SOL,bullish,token,solana,143.25427944806466,214.4,49.66394080934139,164,
1826901439161270772,2024-08-23 08:36:59+00:00,@frankdegods: The death of memecoins is the most over exaggerated narrative in crypto in a while,Memes,bullish,category,meme-token,0.279498,0.279498,0.0,164,
1825848399406707127,2024-08-20 10:52:35+00:00,@frankdegods: If NFTs do come back it will be because of Launchmynft @EasyEatsBodega: Correct @frankdegods: easy gets it this might go down as my greatest take of all time fr fr,NFTs,bullish,category,non-fungible-tokens-nft,4.98,4.98,0.0,167,
1825839485306941859,2024-08-20 10:17:10+00:00,@frankdegods: If NFTs do come back it will be because of Launchmynft,NFTs,bullish,category,non-fungible-tokens-nft,4.98,4.98,0.0,167,
1825749362095566887,2024-08-20 04:19:03+00:00,@OGshoots: welcome to pumpfun university https://t.co/VtBN12Iwwe @frankdegods: boys we boutta be riiiich 🙏🙏🙏,$PUMP,bullish,token,pumpbtc,59493.29101229632,96887.0,62.853656860191165,167,
1825045390175141985,2024-08-18 05:41:43+00:00,[This post is unavailable] @frankdegods: @Rafsby @notsupernoel99 ascending channel ↗️,@none,bullish,token,astroelon,4.5973631111064317e-10,2.34161e-10,-49.06623767996319,169,
1824576262238769662,2024-08-16 22:37:34+00:00,@frankdegods: memecoins will *never* die @gutterbt: Bro hella dramatic @frankdegods: im actually hella nonchalant the emphasis was necessary,Memes,bullish,category,meme-token,0.279582,0.279498,-0.0300448526729091,170,
1824576095317786670,2024-08-16 22:36:54+00:00,@frankdegods: memecoins will *never* die @frankdegods: nfts growing does not require memecoins to die,Memes,bullish,category,meme-token,0.279582,0.279498,-0.0300448526729091,170,
1824575937209569532,2024-08-16 22:36:17+00:00,@frankdegods: memecoins will *never* die,Memes,bullish,category,meme-token,0.279582,0.279498,-0.0300448526729091,170,
1823662370725703741,2024-08-14 10:06:05+00:00,"@frankdegods: people thought this was a fad that would pass in a few days. every dip, the haters keep coming out of the woodworks. but every dip just keeps getting crushed. 60M ✅ 65M next godspeed to the doubters 🙏 https://t.co/DExZ6f0Ksw @frankdegods: who is the puppet master behind all of this? study godplex. https://t.co/LMelBWpu60",No target found,No target found,unknown,no target found,,,,170,unknown_target
1823659908300202433,2024-08-14 09:56:18+00:00,"@frankdegods: people thought this was a fad that would pass in a few days. every dip, the haters keep coming out of the woodworks. but every dip just keeps getting crushed. 60M ✅ 65M next godspeed to the doubters 🙏 https://t.co/DExZ6f0Ksw",$HYPE,bullish,token,hyperliquid,,,,173,price_lookup
1823297826144637428,2024-08-13 09:57:31+00:00,@frankdegods: what is your reaction to seeing this https://t.co/SAC8hgzV7Y @mipocrypto: Why y00ts so goddamn low @frankdegods: literally free grab while you can imo,$Y00TS,bullish,unknown,y00ts,,,,173,unknown_target
1823123447263957501,2024-08-12 22:24:36+00:00,@seedphrase: does anyone know how to buy SOL NFTs? @frankdegods: we are witnessing the start of the nft bull market right now.,$SOL,bullish,token,solana,141.4712879882643,214.4,51.55018594146505,174,
1821904738784571440,2024-08-09 13:41:53+00:00,@cozypront: Pump today again and it will be the nail in the coffin for bears One time brothers @frankdegods: Pump today again and it will be the nail in the coffin for bears One time brothers,$COZY,bullish,token,cozy-pepe,0.0002058975665077,6.182e-05,-69.97536151177451,177,
1821800707777032473,2024-08-09 06:48:30+00:00,@frankdegods: DIP WAS DEMOLISHED @frankdegods: /BACK_ABOVE_50_NEXT_60,$HYPE,bullish,token,hyperliquid,,,,178,price_lookup
1821412217641951573,2024-08-08 05:04:47+00:00,@frankdegods: floor is individual marketcap is communal whole industry will shift to this degod mode @DeGodsNFT: 🚨 new paradigm just dropped 🚨 @frankdegods: new paradigm just dropped 🫨🫨,@degodsnft,bullish,unknown,degodsnft,,,,178,unknown_target
